timestamp;area;sensor;value
01.02.2023 11:00:10;Marktplatz - Autos;count;84.0
01.02.2023 11:01:13;Marktplatz - Autos;count;82.0
01.02.2023 11:02:30;Marktplatz - Autos;count;82.0
01.02.2023 11:03:19;Marktplatz - Autos;count;81.0
01.02.2023 11:04:21;Marktplatz - Autos;count;80.0
01.02.2023 11:05:24;Marktplatz - Autos;count;78.0
01.02.2023 11:06:26;Marktplatz - Autos;count;81.0
01.02.2023 11:07:43;Marktplatz - Autos;count;81.0
01.02.2023 11:08:30;Marktplatz - Autos;count;82.0
01.02.2023 11:09:51;Marktplatz - Autos;count;82.0
01.02.2023 11:10:50;Marktplatz - Autos;count;81.0
01.02.2023 11:11:38;Marktplatz - Autos;count;81.0
01.02.2023 11:12:56;Marktplatz - Autos;count;82.0
01.02.2023 11:13:43;Marktplatz - Autos;count;83.0
01.02.2023 11:14:45;Marktplatz - Autos;count;81.0
01.02.2023 11:16:03;Marktplatz - Autos;count;81.0
01.02.2023 11:17:06;Marktplatz - Autos;count;79.0
01.02.2023 11:18:09;Marktplatz - Autos;count;81.0
01.02.2023 11:18:55;Marktplatz - Autos;count;85.0
01.02.2023 11:19:58;Marktplatz - Autos;count;87.0
01.02.2023 11:21:00;Marktplatz - Autos;count;85.0
01.02.2023 11:22:04;Marktplatz - Autos;count;87.0
01.02.2023 11:23:05;Marktplatz - Autos;count;88.0
01.02.2023 11:24:07;Marktplatz - Autos;count;88.0
01.02.2023 11:25:09;Marktplatz - Autos;count;88.0
01.02.2023 11:26:11;Marktplatz - Autos;count;85.0
01.02.2023 11:27:14;Marktplatz - Autos;count;81.0
01.02.2023 11:28:17;Marktplatz - Autos;count;83.0
01.02.2023 11:29:19;Marktplatz - Autos;count;83.0
01.02.2023 11:30:22;Marktplatz - Autos;count;82.0
01.02.2023 11:31:39;Marktplatz - Autos;count;85.0
01.02.2023 11:32:38;Marktplatz - Autos;count;85.0
01.02.2023 11:33:29;Marktplatz - Autos;count;85.0
01.02.2023 11:35:04;Marktplatz - Autos;count;92.0
01.02.2023 11:35:34;Marktplatz - Autos;count;98.0
01.02.2023 11:36:55;Marktplatz - Autos;count;96.0
01.02.2023 11:37:39;Marktplatz - Autos;count;98.0
01.02.2023 11:38:58;Marktplatz - Autos;count;102.0
01.02.2023 11:39:44;Marktplatz - Autos;count;102.0
01.02.2023 11:40:46;Marktplatz - Autos;count;102.0
01.02.2023 11:41:49;Marktplatz - Autos;count;102.0
01.02.2023 11:42:51;Marktplatz - Autos;count;96.0
01.02.2023 11:44:09;Marktplatz - Autos;count;94.0
01.02.2023 11:44:57;Marktplatz - Autos;count;95.0
01.02.2023 11:46:15;Marktplatz - Autos;count;92.0
01.02.2023 11:47:02;Marktplatz - Autos;count;84.0
01.02.2023 11:48:20;Marktplatz - Autos;count;82.0
01.02.2023 11:49:06;Marktplatz - Autos;count;82.0
01.02.2023 11:50:28;Marktplatz - Autos;count;82.0
01.02.2023 11:51:27;Marktplatz - Autos;count;79.0
01.02.2023 11:52:29;Marktplatz - Autos;count;80.0
01.02.2023 11:53:17;Marktplatz - Autos;count;81.0
01.02.2023 11:54:19;Marktplatz - Autos;count;79.0
01.02.2023 11:55:22;Marktplatz - Autos;count;78.0
01.02.2023 11:56:24;Marktplatz - Autos;count;77.0
01.02.2023 11:57:26;Marktplatz - Autos;count;77.0
01.02.2023 11:58:44;Marktplatz - Autos;count;79.0
01.02.2023 11:59:31;Marktplatz - Autos;count;89.0
01.02.2023 12:00:49;Marktplatz - Autos;count;86.0
01.02.2023 12:01:37;Marktplatz - Autos;count;86.0
01.02.2023 12:02:39;Marktplatz - Autos;count;86.0
01.02.2023 12:03:42;Marktplatz - Autos;count;84.0
01.02.2023 12:04:44;Marktplatz - Autos;count;86.0
01.02.2023 12:05:46;Marktplatz - Autos;count;86.0
01.02.2023 12:07:04;Marktplatz - Autos;count;85.0
01.02.2023 12:07:51;Marktplatz - Autos;count;77.0
01.02.2023 12:08:54;Marktplatz - Autos;count;71.0
01.02.2023 12:09:57;Marktplatz - Autos;count;69.0
01.02.2023 12:10:59;Marktplatz - Autos;count;65.0
01.02.2023 12:12:02;Marktplatz - Autos;count;55.0
01.02.2023 12:13:04;Marktplatz - Autos;count;54.0
01.02.2023 12:14:06;Marktplatz - Autos;count;54.0
01.02.2023 12:15:08;Marktplatz - Autos;count;53.0
01.02.2023 12:16:10;Marktplatz - Autos;count;51.0
01.02.2023 12:17:13;Marktplatz - Autos;count;47.0
01.02.2023 12:18:16;Marktplatz - Autos;count;48.0
01.02.2023 12:19:18;Marktplatz - Autos;count;47.0
01.02.2023 12:20:21;Marktplatz - Autos;count;45.0
01.02.2023 12:21:23;Marktplatz - Autos;count;41.0
01.02.2023 12:22:25;Marktplatz - Autos;count;41.0
01.02.2023 12:23:27;Marktplatz - Autos;count;41.0
01.02.2023 12:24:29;Marktplatz - Autos;count;36.0
01.02.2023 12:25:32;Marktplatz - Autos;count;41.0
01.02.2023 12:26:35;Marktplatz - Autos;count;36.0
01.02.2023 12:27:37;Marktplatz - Autos;count;34.0
01.02.2023 12:28:40;Marktplatz - Autos;count;32.0
01.02.2023 12:29:42;Marktplatz - Autos;count;30.0
01.02.2023 12:30:44;Marktplatz - Autos;count;30.0
01.02.2023 12:31:46;Marktplatz - Autos;count;29.0
01.02.2023 12:32:48;Marktplatz - Autos;count;31.0
01.02.2023 12:33:51;Marktplatz - Autos;count;27.0
01.02.2023 12:35:13;Marktplatz - Autos;count;28.0
01.02.2023 12:35:56;Marktplatz - Autos;count;25.0
01.02.2023 12:36:59;Marktplatz - Autos;count;28.0
01.02.2023 12:38:01;Marktplatz - Autos;count;29.0
01.02.2023 12:39:20;Marktplatz - Autos;count;29.0
01.02.2023 12:40:06;Marktplatz - Autos;count;29.0
01.02.2023 12:41:08;Marktplatz - Autos;count;26.0
01.02.2023 12:42:26;Marktplatz - Autos;count;25.0
01.02.2023 12:43:14;Marktplatz - Autos;count;26.0
01.02.2023 12:44:30;Marktplatz - Autos;count;25.0
01.02.2023 12:45:19;Marktplatz - Autos;count;21.0
01.02.2023 12:46:21;Marktplatz - Autos;count;20.0
01.02.2023 12:47:23;Marktplatz - Autos;count;20.0
01.02.2023 12:48:26;Marktplatz - Autos;count;20.0
01.02.2023 12:49:43;Marktplatz - Autos;count;19.0
01.02.2023 12:50:31;Marktplatz - Autos;count;21.0
01.02.2023 12:51:34;Marktplatz - Autos;count;19.0
01.02.2023 12:52:53;Marktplatz - Autos;count;19.0
01.02.2023 12:53:39;Marktplatz - Autos;count;18.0
01.02.2023 12:54:56;Marktplatz - Autos;count;18.0
01.02.2023 12:55:43;Marktplatz - Autos;count;18.0
01.02.2023 12:56:46;Marktplatz - Autos;count;18.0
01.02.2023 12:57:48;Marktplatz - Autos;count;17.0
01.02.2023 12:58:51;Marktplatz - Autos;count;18.0
01.02.2023 12:59:54;Marktplatz - Autos;count;19.0
01.02.2023 13:00:56;Marktplatz - Autos;count;19.0
01.02.2023 13:01:59;Marktplatz - Autos;count;18.0
01.02.2023 13:04:03;Marktplatz - Autos;count;18.0
01.02.2023 13:05:05;Marktplatz - Autos;count;18.0
01.02.2023 13:06:23;Marktplatz - Autos;count;20.0
01.02.2023 13:07:27;Marktplatz - Autos;count;16.0
01.02.2023 13:08:33;Marktplatz - Autos;count;15.0
01.02.2023 13:09:16;Marktplatz - Autos;count;17.0
01.02.2023 13:10:19;Marktplatz - Autos;count;17.0
01.02.2023 13:11:21;Marktplatz - Autos;count;18.0
01.02.2023 13:12:23;Marktplatz - Autos;count;18.0
01.02.2023 13:13:45;Marktplatz - Autos;count;18.0
01.02.2023 13:14:29;Marktplatz - Autos;count;19.0
01.02.2023 13:15:31;Marktplatz - Autos;count;20.0
01.02.2023 13:16:34;Marktplatz - Autos;count;20.0
01.02.2023 13:17:36;Marktplatz - Autos;count;17.0
01.02.2023 13:18:39;Marktplatz - Autos;count;16.0
01.02.2023 13:19:41;Marktplatz - Autos;count;15.0
01.02.2023 13:20:43;Marktplatz - Autos;count;15.0
01.02.2023 13:21:46;Marktplatz - Autos;count;15.0
01.02.2023 13:22:48;Marktplatz - Autos;count;19.0
01.02.2023 13:23:51;Marktplatz - Autos;count;24.0
01.02.2023 13:25:12;Marktplatz - Autos;count;25.0
01.02.2023 13:25:56;Marktplatz - Autos;count;26.0
01.02.2023 13:26:59;Marktplatz - Autos;count;27.0
01.02.2023 13:28:01;Marktplatz - Autos;count;26.0
01.02.2023 13:29:03;Marktplatz - Autos;count;26.0
01.02.2023 13:30:06;Marktplatz - Autos;count;26.0
01.02.2023 13:31:08;Marktplatz - Autos;count;20.0
01.02.2023 13:32:11;Marktplatz - Autos;count;13.0
01.02.2023 13:33:30;Marktplatz - Autos;count;14.0
01.02.2023 13:34:16;Marktplatz - Autos;count;14.0
01.02.2023 13:35:19;Marktplatz - Autos;count;13.0
01.02.2023 13:36:21;Marktplatz - Autos;count;13.0
01.02.2023 13:37:23;Marktplatz - Autos;count;13.0
01.02.2023 13:38:26;Marktplatz - Autos;count;14.0
01.02.2023 13:39:28;Marktplatz - Autos;count;17.0
01.02.2023 13:40:31;Marktplatz - Autos;count;18.0
01.02.2023 13:41:34;Marktplatz - Autos;count;23.0
01.02.2023 13:42:36;Marktplatz - Autos;count;22.0
01.02.2023 13:43:39;Marktplatz - Autos;count;25.0
01.02.2023 13:44:41;Marktplatz - Autos;count;26.0
01.02.2023 13:45:43;Marktplatz - Autos;count;26.0
01.02.2023 13:47:02;Marktplatz - Autos;count;25.0
01.02.2023 13:47:48;Marktplatz - Autos;count;28.0
01.02.2023 13:49:08;Marktplatz - Autos;count;29.0
01.02.2023 13:49:54;Marktplatz - Autos;count;26.0
01.02.2023 13:50:56;Marktplatz - Autos;count;26.0
01.02.2023 13:52:05;Marktplatz - Autos;count;27.0
01.02.2023 13:54:03;Marktplatz - Autos;count;27.0
01.02.2023 13:55:28;Marktplatz - Autos;count;27.0
01.02.2023 13:56:08;Marktplatz - Autos;count;24.0
01.02.2023 13:57:11;Marktplatz - Autos;count;22.0
01.02.2023 13:58:26;Marktplatz - Autos;count;18.0
01.02.2023 13:59:16;Marktplatz - Autos;count;18.0
01.02.2023 14:00:19;Marktplatz - Autos;count;16.0
01.02.2023 14:02:39;Marktplatz - Autos;count;16.0
01.02.2023 14:03:26;Marktplatz - Autos;count;18.0
01.02.2023 14:04:28;Marktplatz - Autos;count;16.0
01.02.2023 14:05:31;Marktplatz - Autos;count;20.0
01.02.2023 14:06:34;Marktplatz - Autos;count;20.0
01.02.2023 14:07:36;Marktplatz - Autos;count;20.0
01.02.2023 14:08:55;Marktplatz - Autos;count;18.0
01.02.2023 14:10:43;Marktplatz - Autos;count;18.0
01.02.2023 14:11:46;Marktplatz - Autos;count;16.0
01.02.2023 14:12:48;Marktplatz - Autos;count;16.0
01.02.2023 14:14:07;Marktplatz - Autos;count;15.0
01.02.2023 14:14:54;Marktplatz - Autos;count;16.0
01.02.2023 14:15:56;Marktplatz - Autos;count;16.0
01.02.2023 14:16:59;Marktplatz - Autos;count;17.0
01.02.2023 14:18:01;Marktplatz - Autos;count;17.0
01.02.2023 14:20:06;Marktplatz - Autos;count;17.0
01.02.2023 14:21:08;Marktplatz - Autos;count;16.0
01.02.2023 14:22:11;Marktplatz - Autos;count;20.0
01.02.2023 14:23:14;Marktplatz - Autos;count;19.0
01.02.2023 14:24:51;Marktplatz - Autos;count;26.0
01.02.2023 14:25:20;Marktplatz - Autos;count;24.0
01.02.2023 14:26:21;Marktplatz - Autos;count;23.0
01.02.2023 14:27:40;Marktplatz - Autos;count;23.0
01.02.2023 14:28:40;Marktplatz - Autos;count;23.0
01.02.2023 14:29:27;Marktplatz - Autos;count;23.0
01.02.2023 14:30:30;Marktplatz - Autos;count;21.0
01.02.2023 14:31:33;Marktplatz - Autos;count;22.0
01.02.2023 14:32:35;Marktplatz - Autos;count;15.0
01.02.2023 14:33:38;Marktplatz - Autos;count;16.0
01.02.2023 14:34:40;Marktplatz - Autos;count;16.0
01.02.2023 14:36:45;Marktplatz - Autos;count;22.0
01.02.2023 14:37:47;Marktplatz - Autos;count;22.0
01.02.2023 14:38:50;Marktplatz - Autos;count;18.0
01.02.2023 14:39:53;Marktplatz - Autos;count;20.0
01.02.2023 14:41:12;Marktplatz - Autos;count;21.0
01.02.2023 14:41:58;Marktplatz - Autos;count;20.0
01.02.2023 14:43:00;Marktplatz - Autos;count;23.0
01.02.2023 14:44:02;Marktplatz - Autos;count;25.0
01.02.2023 14:45:05;Marktplatz - Autos;count;19.0
01.02.2023 14:46:07;Marktplatz - Autos;count;21.0
01.02.2023 14:47:10;Marktplatz - Autos;count;22.0
01.02.2023 14:48:13;Marktplatz - Autos;count;21.0
01.02.2023 14:49:15;Marktplatz - Autos;count;20.0
01.02.2023 14:50:18;Marktplatz - Autos;count;21.0
01.02.2023 14:51:20;Marktplatz - Autos;count;20.0
01.02.2023 14:52:22;Marktplatz - Autos;count;20.0
01.02.2023 14:53:44;Marktplatz - Autos;count;20.0
01.02.2023 14:54:27;Marktplatz - Autos;count;22.0
01.02.2023 14:55:30;Marktplatz - Autos;count;23.0
01.02.2023 14:56:33;Marktplatz - Autos;count;23.0
01.02.2023 14:57:35;Marktplatz - Autos;count;23.0
01.02.2023 14:58:38;Marktplatz - Autos;count;25.0
01.02.2023 14:59:47;Marktplatz - Autos;count;24.0
01.02.2023 15:00:42;Marktplatz - Autos;count;23.0
01.02.2023 15:01:45;Marktplatz - Autos;count;23.0
01.02.2023 15:02:47;Marktplatz - Autos;count;22.0
01.02.2023 15:03:50;Marktplatz - Autos;count;25.0
01.02.2023 15:04:53;Marktplatz - Autos;count;24.0
01.02.2023 15:05:55;Marktplatz - Autos;count;24.0
01.02.2023 15:06:58;Marktplatz - Autos;count;23.0
01.02.2023 15:08:00;Marktplatz - Autos;count;23.0
01.02.2023 15:09:02;Marktplatz - Autos;count;23.0
01.02.2023 15:10:26;Marktplatz - Autos;count;26.0
01.02.2023 15:11:07;Marktplatz - Autos;count;31.0
01.02.2023 15:12:10;Marktplatz - Autos;count;29.0
01.02.2023 15:13:13;Marktplatz - Autos;count;31.0
01.02.2023 15:14:15;Marktplatz - Autos;count;32.0
01.02.2023 15:15:18;Marktplatz - Autos;count;30.0
01.02.2023 15:16:20;Marktplatz - Autos;count;30.0
01.02.2023 15:17:22;Marktplatz - Autos;count;30.0
01.02.2023 15:18:25;Marktplatz - Autos;count;27.0
01.02.2023 15:19:45;Marktplatz - Autos;count;31.0
01.02.2023 15:20:30;Marktplatz - Autos;count;31.0
01.02.2023 15:21:33;Marktplatz - Autos;count;30.0
01.02.2023 15:22:35;Marktplatz - Autos;count;31.0
01.02.2023 15:23:38;Marktplatz - Autos;count;30.0
01.02.2023 15:24:40;Marktplatz - Autos;count;30.0
01.02.2023 15:25:42;Marktplatz - Autos;count;30.0
01.02.2023 15:26:45;Marktplatz - Autos;count;31.0
01.02.2023 15:27:47;Marktplatz - Autos;count;28.0
01.02.2023 15:28:50;Marktplatz - Autos;count;27.0
01.02.2023 15:29:53;Marktplatz - Autos;count;26.0
01.02.2023 15:30:55;Marktplatz - Autos;count;25.0
01.02.2023 15:31:58;Marktplatz - Autos;count;25.0
01.02.2023 15:33:00;Marktplatz - Autos;count;25.0
01.02.2023 15:34:18;Marktplatz - Autos;count;25.0
01.02.2023 15:35:05;Marktplatz - Autos;count;24.0
01.02.2023 15:36:07;Marktplatz - Autos;count;19.0
01.02.2023 15:37:10;Marktplatz - Autos;count;18.0
01.02.2023 15:38:13;Marktplatz - Autos;count;19.0
01.02.2023 15:39:15;Marktplatz - Autos;count;18.0
01.02.2023 15:40:18;Marktplatz - Autos;count;20.0
01.02.2023 15:41:20;Marktplatz - Autos;count;20.0
01.02.2023 15:42:22;Marktplatz - Autos;count;20.0
01.02.2023 15:43:25;Marktplatz - Autos;count;21.0
01.02.2023 15:44:27;Marktplatz - Autos;count;21.0
01.02.2023 15:45:30;Marktplatz - Autos;count;26.0
01.02.2023 15:46:33;Marktplatz - Autos;count;25.0
01.02.2023 15:47:54;Marktplatz - Autos;count;28.0
01.02.2023 15:48:38;Marktplatz - Autos;count;29.0
01.02.2023 15:49:56;Marktplatz - Autos;count;29.0
01.02.2023 15:50:42;Marktplatz - Autos;count;30.0
01.02.2023 15:51:45;Marktplatz - Autos;count;29.0
01.02.2023 15:52:47;Marktplatz - Autos;count;28.0
01.02.2023 15:53:50;Marktplatz - Autos;count;26.0
01.02.2023 15:54:53;Marktplatz - Autos;count;23.0
01.02.2023 15:55:55;Marktplatz - Autos;count;20.0
01.02.2023 15:56:58;Marktplatz - Autos;count;19.0
01.02.2023 15:58:00;Marktplatz - Autos;count;19.0
01.02.2023 16:01:07;Marktplatz - Autos;count;22.0
01.02.2023 16:02:26;Marktplatz - Autos;count;18.0
01.02.2023 16:03:13;Marktplatz - Autos;count;20.0
01.02.2023 16:04:30;Marktplatz - Autos;count;20.0
01.02.2023 16:05:34;Marktplatz - Autos;count;23.0
01.02.2023 16:06:20;Marktplatz - Autos;count;23.0
01.02.2023 16:08:25;Marktplatz - Autos;count;23.0
01.02.2023 16:09:27;Marktplatz - Autos;count;25.0
01.02.2023 16:10:30;Marktplatz - Autos;count;26.0
01.02.2023 16:11:33;Marktplatz - Autos;count;24.0
01.02.2023 16:12:35;Marktplatz - Autos;count;24.0
01.02.2023 16:13:38;Marktplatz - Autos;count;24.0
01.02.2023 16:14:55;Marktplatz - Autos;count;23.0
01.02.2023 16:15:46;Marktplatz - Autos;count;21.0
01.02.2023 16:18:04;Marktplatz - Autos;count;18.0
01.02.2023 16:18:50;Marktplatz - Autos;count;17.0
01.02.2023 16:19:53;Marktplatz - Autos;count;17.0
01.02.2023 16:20:55;Marktplatz - Autos;count;17.0
01.02.2023 16:22:08;Marktplatz - Autos;count;13.0
01.02.2023 16:25:05;Marktplatz - Autos;count;13.0
01.02.2023 16:26:18;Marktplatz - Autos;count;13.0
01.02.2023 16:27:26;Marktplatz - Autos;count;13.0
01.02.2023 16:28:13;Marktplatz - Autos;count;14.0
01.02.2023 16:29:15;Marktplatz - Autos;count;14.0
01.02.2023 16:30:33;Marktplatz - Autos;count;14.0
01.02.2023 16:31:20;Marktplatz - Autos;count;14.0
01.02.2023 16:34:27;Marktplatz - Autos;count;14.0
01.02.2023 16:35:30;Marktplatz - Autos;count;17.0
01.02.2023 16:36:33;Marktplatz - Autos;count;16.0
01.02.2023 16:37:52;Marktplatz - Autos;count;16.0
01.02.2023 16:39:40;Marktplatz - Autos;count;17.0
01.02.2023 16:41:45;Marktplatz - Autos;count;17.0
01.02.2023 16:42:47;Marktplatz - Autos;count;18.0
01.02.2023 16:43:50;Marktplatz - Autos;count;22.0
01.02.2023 16:44:53;Marktplatz - Autos;count;22.0
01.02.2023 16:45:55;Marktplatz - Autos;count;23.0
01.02.2023 16:46:58;Marktplatz - Autos;count;24.0
01.02.2023 16:50:27;Marktplatz - Autos;count;24.0
01.02.2023 16:51:07;Marktplatz - Autos;count;21.0
01.02.2023 16:52:27;Marktplatz - Autos;count;15.0
01.02.2023 16:53:32;Marktplatz - Autos;count;15.0
01.02.2023 16:54:15;Marktplatz - Autos;count;15.0
01.02.2023 16:55:18;Marktplatz - Autos;count;14.0
01.02.2023 16:56:20;Marktplatz - Autos;count;13.0
01.02.2023 16:58:25;Marktplatz - Autos;count;13.0
01.02.2023 16:59:45;Marktplatz - Autos;count;16.0
01.02.2023 17:00:30;Marktplatz - Autos;count;17.0
01.02.2023 17:01:33;Marktplatz - Autos;count;17.0
01.02.2023 17:02:35;Marktplatz - Autos;count;16.0
01.02.2023 17:03:55;Marktplatz - Autos;count;15.0
01.02.2023 17:04:40;Marktplatz - Autos;count;15.0
01.02.2023 17:06:46;Marktplatz - Autos;count;15.0
01.02.2023 17:07:47;Marktplatz - Autos;count;14.0
01.02.2023 17:08:50;Marktplatz - Autos;count;14.0
01.02.2023 17:09:53;Marktplatz - Autos;count;15.0
01.02.2023 17:10:55;Marktplatz - Autos;count;15.0
01.02.2023 17:11:58;Marktplatz - Autos;count;15.0
01.02.2023 17:13:00;Marktplatz - Autos;count;15.0
01.02.2023 17:15:05;Marktplatz - Autos;count;15.0
01.02.2023 17:16:07;Marktplatz - Autos;count;10.0
01.02.2023 17:17:10;Marktplatz - Autos;count;11.0
01.02.2023 17:18:13;Marktplatz - Autos;count;10.0
01.02.2023 17:19:15;Marktplatz - Autos;count;10.0
01.02.2023 17:20:18;Marktplatz - Autos;count;10.0
01.02.2023 17:21:21;Marktplatz - Autos;count;10.0
01.02.2023 17:22:39;Marktplatz - Autos;count;10.0
01.02.2023 17:23:26;Marktplatz - Autos;count;10.0
01.02.2023 17:24:28;Marktplatz - Autos;count;8.0
01.02.2023 17:25:31;Marktplatz - Autos;count;4.0
01.02.2023 17:26:34;Marktplatz - Autos;count;4.0
01.02.2023 17:27:36;Marktplatz - Autos;count;3.0
01.02.2023 17:28:39;Marktplatz - Autos;count;5.0
01.02.2023 17:29:41;Marktplatz - Autos;count;5.0
01.02.2023 17:31:46;Marktplatz - Autos;count;5.0
01.02.2023 17:32:48;Marktplatz - Autos;count;5.0
01.02.2023 17:33:51;Marktplatz - Autos;count;3.0
01.02.2023 17:35:57;Marktplatz - Autos;count;3.0
01.02.2023 17:37:00;Marktplatz - Autos;count;2.0
01.02.2023 17:38:18;Marktplatz - Autos;count;2.0
01.02.2023 17:39:05;Marktplatz - Autos;count;2.0
01.02.2023 17:40:11;Marktplatz - Autos;count;2.0
01.02.2023 17:42:13;Marktplatz - Autos;count;2.0
01.02.2023 17:43:16;Marktplatz - Autos;count;4.0
01.02.2023 17:44:19;Marktplatz - Autos;count;4.0
01.02.2023 17:45:22;Marktplatz - Autos;count;4.0
01.02.2023 17:46:24;Marktplatz - Autos;count;4.0
01.02.2023 17:48:29;Marktplatz - Autos;count;4.0
01.02.2023 17:49:31;Marktplatz - Autos;count;4.0
01.02.2023 17:50:38;Marktplatz - Autos;count;4.0
01.02.2023 17:51:37;Marktplatz - Autos;count;2.0
01.02.2023 17:52:40;Marktplatz - Autos;count;2.0
01.02.2023 17:53:43;Marktplatz - Autos;count;1.0
01.02.2023 17:55:04;Marktplatz - Autos;count;1.0
01.02.2023 17:56:51;Marktplatz - Autos;count;1.0
01.02.2023 17:59:02;Marktplatz - Autos;count;1.0
01.02.2023 18:00:21;Marktplatz - Autos;count;6.0
01.02.2023 18:01:02;Marktplatz - Autos;count;6.0
01.02.2023 18:02:05;Marktplatz - Autos;count;6.0
01.02.2023 18:03:08;Marktplatz - Autos;count;6.0
01.02.2023 18:06:15;Marktplatz - Autos;count;6.0
01.02.2023 18:07:26;Marktplatz - Autos;count;6.0
01.02.2023 18:08:21;Marktplatz - Autos;count;3.0
01.02.2023 18:09:23;Marktplatz - Autos;count;3.0
01.02.2023 18:10:26;Marktplatz - Autos;count;2.0
01.02.2023 18:11:29;Marktplatz - Autos;count;2.0
01.02.2023 18:13:34;Marktplatz - Autos;count;2.0
01.02.2023 18:14:51;Marktplatz - Autos;count;5.0
01.02.2023 18:15:39;Marktplatz - Autos;count;6.0
01.02.2023 18:16:58;Marktplatz - Autos;count;4.0
01.02.2023 18:18:47;Marktplatz - Autos;count;4.0
01.02.2023 18:20:26;Marktplatz - Autos;count;4.0
01.02.2023 18:22:10;Marktplatz - Autos;count;4.0
01.02.2023 18:22:57;Marktplatz - Autos;count;3.0
01.02.2023 18:24:00;Marktplatz - Autos;count;3.0
01.02.2023 18:25:25;Marktplatz - Autos;count;3.0
01.02.2023 18:27:08;Marktplatz - Autos;count;4.0
01.02.2023 18:28:11;Marktplatz - Autos;count;4.0
01.02.2023 18:31:34;Marktplatz - Autos;count;4.0
01.02.2023 18:32:21;Marktplatz - Autos;count;4.0
01.02.2023 18:33:44;Marktplatz - Autos;count;4.0
01.02.2023 18:34:26;Marktplatz - Autos;count;4.0
01.02.2023 18:36:47;Marktplatz - Autos;count;4.0
01.02.2023 18:37:34;Marktplatz - Autos;count;4.0
01.02.2023 18:38:37;Marktplatz - Autos;count;4.0
01.02.2023 18:39:39;Marktplatz - Autos;count;4.0
01.02.2023 18:40:42;Marktplatz - Autos;count;3.0
01.02.2023 18:41:45;Marktplatz - Autos;count;3.0
01.02.2023 18:42:47;Marktplatz - Autos;count;3.0
01.02.2023 18:43:50;Marktplatz - Autos;count;2.0
01.02.2023 18:44:53;Marktplatz - Autos;count;2.0
01.02.2023 18:46:58;Marktplatz - Autos;count;2.0
01.02.2023 18:48:00;Marktplatz - Autos;count;3.0
01.02.2023 18:49:21;Marktplatz - Autos;count;3.0
01.02.2023 18:50:06;Marktplatz - Autos;count;3.0
01.02.2023 18:51:08;Marktplatz - Autos;count;3.0
01.02.2023 18:52:11;Marktplatz - Autos;count;3.0
01.02.2023 18:53:14;Marktplatz - Autos;count;3.0
01.02.2023 18:54:15;Marktplatz - Autos;count;3.0
01.02.2023 18:55:18;Marktplatz - Autos;count;3.0
01.02.2023 18:56:20;Marktplatz - Autos;count;4.0
01.02.2023 18:57:23;Marktplatz - Autos;count;4.0
01.02.2023 19:00:31;Marktplatz - Autos;count;5.0
01.02.2023 19:01:34;Marktplatz - Autos;count;5.0
01.02.2023 19:04:41;Marktplatz - Autos;count;6.0
01.02.2023 19:05:44;Marktplatz - Autos;count;6.0
01.02.2023 19:07:03;Marktplatz - Autos;count;6.0
01.02.2023 19:08:52;Marktplatz - Autos;count;7.0
01.02.2023 19:09:55;Marktplatz - Autos;count;7.0
01.02.2023 19:13:03;Marktplatz - Autos;count;4.0
01.02.2023 19:15:08;Marktplatz - Autos;count;4.0
01.02.2023 19:17:30;Marktplatz - Autos;count;4.0
01.02.2023 19:18:16;Marktplatz - Autos;count;4.0
01.02.2023 19:20:21;Marktplatz - Autos;count;4.0
01.02.2023 19:21:23;Marktplatz - Autos;count;7.0
01.02.2023 19:22:26;Marktplatz - Autos;count;7.0
01.02.2023 19:23:29;Marktplatz - Autos;count;8.0
01.02.2023 19:25:34;Marktplatz - Autos;count;8.0
01.02.2023 19:26:37;Marktplatz - Autos;count;8.0
01.02.2023 19:30:01;Marktplatz - Autos;count;7.0
01.02.2023 19:30:47;Marktplatz - Autos;count;8.0
01.02.2023 19:31:50;Marktplatz - Autos;count;7.0
01.02.2023 19:34:11;Marktplatz - Autos;count;7.0
01.02.2023 19:34:58;Marktplatz - Autos;count;7.0
01.02.2023 19:38:05;Marktplatz - Autos;count;5.0
01.02.2023 19:40:14;Marktplatz - Autos;count;5.0
01.02.2023 19:42:16;Marktplatz - Autos;count;5.0
01.02.2023 19:43:19;Marktplatz - Autos;count;5.0
01.02.2023 19:45:24;Marktplatz - Autos;count;5.0
01.02.2023 19:46:26;Marktplatz - Autos;count;7.0
01.02.2023 19:48:42;Marktplatz - Autos;count;8.0
01.02.2023 19:50:37;Marktplatz - Autos;count;7.0
01.02.2023 19:53:45;Marktplatz - Autos;count;7.0
01.02.2023 19:54:55;Marktplatz - Autos;count;4.0
01.02.2023 19:57:03;Marktplatz - Autos;count;6.0
01.02.2023 19:58:58;Marktplatz - Autos;count;6.0
01.02.2023 20:00:01;Marktplatz - Autos;count;6.0
01.02.2023 20:02:06;Marktplatz - Autos;count;6.0
01.02.2023 20:03:08;Marktplatz - Autos;count;5.0
01.02.2023 20:04:11;Marktplatz - Autos;count;5.0
01.02.2023 20:05:14;Marktplatz - Autos;count;2.0
01.02.2023 20:07:19;Marktplatz - Autos;count;4.0
01.02.2023 20:08:21;Marktplatz - Autos;count;4.0
01.02.2023 20:10:42;Marktplatz - Autos;count;4.0
01.02.2023 20:11:47;Marktplatz - Autos;count;5.0
01.02.2023 20:12:31;Marktplatz - Autos;count;5.0
